goods_nomenclature_item_id,productline_suffix,referenced_class,title,indent
4820000000,80,Heading,"paper and paperboard, general categories - registers, exercise and similar books, file covers, etc",
4820000000,80,Heading,"paper and paperboard, general categories - writing blocks, memorandum pads, etc",
4820000000,80,Heading,"paper and paperboard, specific type of article - albums",
4820000000,80,Heading,"paper and paperboard, specific type of article - blotting pads",
4820000000,80,Heading,"paper and paperboard, specific type of article - diaries",
4820000000,80,Heading,"paper and paperboard, specific type of article - exercise books",
4820000000,80,Heading,"paper and paperboard, specific type of article - memorandum blocks",
4820000000,80,Heading,"paper and paperboard, specific type of article - registers, account books and the like",
4820000000,80,Heading,"paper and paperboard, specific type of article - stationery (paper)",
4820000000,80,Heading,stationery - paper,
4820100000,80,Subheading,notepads,
4820500000,80,Commodity,photo albums,
4821000000,80,Heading,adhesive labels,
4821000000,80,Heading,"paper and paperboard, general categories - labels, whether or not printed or gummed",
4821000000,80,Heading,self-adhesive labels,
4822000000,80,Heading,bobbins - of paper,
4822000000,80,Heading,cops of paper,
4822000000,80,Heading,"paper and paperboard, general categories - bobbins, spools, cops etc",
4822000000,80,Heading,"spools, of paper",
4823000000,80,Heading,cards - for punched-card machines,
4823000000,80,Heading,"cases, paper crimped",
4823000000,80,Heading,cups paper,
4823000000,80,Heading,dress patterns - paper,
4823000000,80,Heading,"paper and paperboard, specific type of article - condenser paper (cut to size or shape)",
4823000000,80,Heading,"paper and paperboard, specific type of article - cups",
4823000000,80,Heading,"paper and paperboard, specific type of article - disposable catering paperware",
4823000000,80,Heading,"paper and paperboard, specific type of article - dress patterns",
4823000000,80,Heading,"paper and paperboard, specific type of article - fans and hand screens",
4823000000,80,Heading,"paper and paperboard, specific type of article - paper in strips or rolls for office machinery",
4823000000,80,Heading,"paper and paperboard, specific type of article - plates",
4823000000,80,Heading,"paper and paperboard, specific type of article - punched cards, tapes etc",
4823000000,80,Heading,"paper and paperboard, specific type of article - rape, self-adhesive (pressure sensitive) paper based",
4823000000,80,Heading,"paper and paperboard, specific type of article - stationery (paper)",
4823000000,80,Heading,"paper and paperboard, specific type of article - typing paper",
4823000000,80,Heading,"paper and paperboard, specific type of article - writing paper (cut to size)",
4823000000,80,Heading,"plates, paper",
4823000000,80,Heading,profiles - paper,
4823000000,80,Heading,"tapes - self-adhesive (pressure sensitive), paper based",
4900000000,80,Chapter,printed matter,
4901000000,80,Heading,books - other printed,
4901000000,80,Heading,"brochures, booklets, etc printed - other",
4901000000,80,Heading,dictionaries,
4901000000,80,Heading,directories,
4901000000,80,Heading,encyclopaedias in paper form,
4901000000,80,Heading,hardback books,
4901000000,80,Heading,"leaflets, pamphlets, etc, printed - other",
4901000000,80,Heading,"pamphlets, leaflets, etc, printed - other",
4901000000,80,Heading,paperback books,
4901000000,80,Heading,travel literature,
4901000000,80,Heading,typescripts,
4901990000,80,Commodity,bible,
4901990000,80,Commodity,crossword puzzle book,
4901990000,80,Commodity,puzzle book,
4901990000,80,Commodity,wordsearch puzzle book,
4902000000,80,Heading,comics,
4902000000,80,Heading,"illustrated newspapers, journals and periodicals",
4902000000,80,Heading,journals,
4902000000,80,Heading,newspapers,
4902000000,80,Heading,periodicals,
4903000000,80,Heading,children's activity books,
4903000000,80,Heading,children's colouring books,
4903000000,80,Heading,children's drawing books,
4903000000,80,Heading,children's painting books,
4903000000,80,Heading,children's picture books,
4903000000,80,Heading,picture board books,
4904000000,80,Heading,"music, printed",
4905000000,80,Heading,atlases,
4905000000,80,Heading,charts,
4905000000,80,Heading,geographical charts and maps,
4905000000,80,Heading,geological surveys,
4905000000,80,Heading,"globes, printed",
4905000000,80,Heading,maps,
4905000000,80,Heading,topographical plans,
4906000000,80,Heading,architectural plans and drawings,
4906000000,80,Heading,"drawings, industrial, architectural, etc",
4906000000,80,Heading,engineering plans and drawings,
4906000000,80,Heading,manuscripts,
4906000000,80,Heading,plans,
4907000000,80,Heading,banknotes,
4907000000,80,Heading,"bond, share and stock certificates",
4907000000,80,Heading,cheque books,
4907000000,80,Heading,currency notes,
4907000000,80,Heading,documents for title,
4907000000,80,Heading,"postage or revenue stamps, stamp postmarks, unless those of heading",
4907000000,80,Heading,postage stamps,
4907000000,80,Heading,"share, stock and bonded certificates",
4907000000,80,Heading,stamp impressed paper,
4907000000,80,Heading,"stamps, postage, revenue, etc",
4907000000,80,Heading,"stock, share and bond certificates",
4908000000,80,Heading,decalcomanias,
4908000000,80,Heading,transfers (decalcomanias),
4909000000,80,Heading,advertising materials - printed matter,
4909000000,80,Heading,birthday cards,
4909000000,80,Heading,"cards - pictorial, greeting and picture postcards",
4909000000,80,Heading,christmas cards,
4909000000,80,Heading,greeting cards printed,
4909000000,80,Heading,picture postcards,
4909000000,80,Heading,"postcards, picture",
4910000000,80,Heading,"calendars of any kind, printed (except advent calendars)",
4911000000,80,Heading,"brochures, booklets, etc printed -advertising material",
4911000000,80,Heading,catalogues,
4911000000,80,Heading,designs (printed matter),
4911000000,80,Heading,"directories, if advertising",
4911000000,80,Heading,"leaflets, pamphlets, etc, printed - advertising material",
4911000000,80,Heading,"lists, trade (printed matter)",
4911000000,80,Heading,"pamphlets, leaflets, etc, printed- advertising material",
4911000000,80,Heading,photographic prints,
4911000000,80,Heading,"pictures, printed",
4911000000,80,Heading,poster,
4911000000,80,Heading,"prints, photographic and pictures",
4911000000,80,Heading,"trade lists, printed",
4911000000,80,Heading,travel literature,
4911000000,80,Heading,typescripts,
4911990000,80,Commodity,birth certificates,
4911990000,80,Commodity,business cards,
4911990000,80,Commodity,drivers' licence,
4911990000,80,Commodity,driving licence,
4911990000,80,Commodity,legal documents,
4911990000,80,Commodity,passports,
4911990000,80,Commodity,personal documents,
5001000000,80,Heading,"cocoons, silk worm - suitable for reeling",
5001000000,80,Heading,"silk - cocoons, suitable for reeling",
5002000000,80,Heading,silk - raw (not thrown),
5002000000,80,Heading,spider silk,
5002000000,80,Heading,tussah silk,
5002000000,80,Heading,wild silk,
5003000000,80,Heading,bassines,
5003000000,80,Heading,blazes,
5003000000,80,Heading,"cocoons, silk worm - unsuitable for reeling",
5003000000,80,Heading,floss silk,
5003000000,80,Heading,rovings - of silk,
5003000000,80,Heading,schappe,
5003000000,80,Heading,"silk - cocoons, unsuitable for reeling",
5003000000,80,Heading,silk - noils,
5003000000,80,Heading,silk - pulled or garneted rags,
5003000000,80,Heading,silk - waste,
5003000000,80,Heading,waste - fibre - silk,
5004000000,80,Heading,chiffon twist,
5004000000,80,Heading,silk - yarn,
5004000000,80,Heading,tram yarns,
5004000000,80,Heading,"yarn - silk, not for retail sale",
5005000000,80,Heading,yarn - of noil or waste silk,
5006000000,80,Heading,silk worm gut,
5006000000,80,Heading,"yarn - silk, put up for retail sale",
5007000000,80,Heading,fabric (textile) woven - silk,
5007000000,80,Heading,faille,
5007000000,80,Heading,moirè,
5007000000,80,Heading,satins,
5007000000,80,Heading,shantung,
5007000000,80,Heading,"silk - fabrics, woven",
5007000000,80,Heading,taffeta,
5101000000,80,Heading,"wool, sheep's or lambs - not carded or combed",
5102000000,80,Heading,alpaca hair - not carded or combed,
5102000000,80,Heading,angora hair - not carded or combed,
5102000000,80,Heading,cashmere goat hair - not carded or combed,
5102000000,80,Heading,goat hair,
5102000000,80,Heading,"hair, animal - other (including sheep's or lambs wool) - not carded or combed, other than wool",
5102000000,80,Heading,kashmir goat hair,
5102000000,80,Heading,mohair,
5102000000,80,Heading,nutria hair,
5102000000,80,Heading,rabbit hair,
5102000000,80,Heading,viccuna hair,
5102000000,80,Heading,yak hair,
5103000000,80,Heading,"hair, animal - other (including sheep's or lambs wool) - noils",
5103000000,80,Heading,"hair, animal - other (including sheep's or lambs wool) - waste",
5103000000,80,Heading,waste,
5103000000,80,Heading,waste - fibre - wool,
5103000000,80,Heading,"wool, sheep's or lambs - noils",
5104000000,80,Heading,"rags, wool or other animal hair, pulled or garneted",
5104000000,80,Heading,shoddy,
5104000000,80,Heading,waste,
5104000000,80,Heading,waste - fibre - wool,
5104000000,80,Heading,"wool, sheep's or lambs - garneted stock",
5105000000,80,Heading,alpaca hair - carded or combed,
5105000000,80,Heading,angora hair - carded or combed,
5105000000,80,Heading,cashmere goat hair - carded or combed,
5105000000,80,Heading,"hair, animal - other (including sheep's or lambs wool) - tops",
5105000000,80,Heading,rovings - of wool,
5105000000,80,Heading,"wool, sheep's or lambs - carded or combed",
5105000000,80,Heading,"wool, sheep's or lambs - tops (including cut or broken tops)",
5106000000,80,Heading,"hair, animal - other (including sheep's or lambs wool) - yarn (except coarse animal hair or horsehair), not put up for retail sale",
5106000000,80,Heading,"wool, sheep's or lambs - yarn - not put up for retail sale",
5106000000,80,Heading,yarn - sheep's or lambs wool - not put up for retail sale,
5107000000,80,Heading,"wool, sheep's or lambs - yarn - not put up for retail sale",
5107000000,80,Heading,yarn - sheep's or lambs wool - not put up for retail sale,
5108000000,80,Heading,"yarn - animal hair, other than sheep's or lambs",
5109000000,80,Heading,"hair, animal - other (including sheep's or lambs wool) - yarn (except coarse animal hair or horsehair), put up for retail sale",
5109000000,80,Heading,"wool, sheep's or lambs - yarn - put up for retail sale",
5109000000,80,Heading,yarn - sheep's or lambs wool - put up for retail sale,
5110000000,80,Heading,"hair, animal - other (including sheep's or lambs wool) - yarn of coarse animal hair or horsehair (whether or not put up for retail sale)",
5111000000,80,Heading,fabric (textile) woven - alpaca,
5111000000,80,Heading,fabric (textile) woven - cashmere,
5111000000,80,Heading,fabric (textile) woven - fine animal hair,
5111000000,80,Heading,fabric (textile) woven - mohair,
5111000000,80,Heading,fabric (textile) woven - woollen (wool),
5111000000,80,Heading,"wool, sheep's or lambs - fabrics, woven",
5112000000,80,Heading,fabric (textile) woven - worsted (wool),
5112000000,80,Heading,"wool, sheep's or lambs - fabrics, woven",
5113000000,80,Heading,fabric (textile) woven - coarse animal hair (including horsehair),
5113000000,80,Heading,"horsehair, woven fabric",
5201000000,80,Heading,raw,
5202000000,80,Heading,carding fly,
5202000000,80,Heading,cotton wadding waste,
5202000000,80,Heading,waste - fibre - cotton,
5203000000,80,Heading,cotton (textile) - carded or combed,
5203000000,80,Heading,rovings - of cotton,
5204000000,80,Heading,cotton wadding yarn,
5204000000,80,Heading,cotton woven other,
5204000000,80,Heading,sewing thread - of cotton,
5204000000,80,Heading,thread,
5204000000,80,Heading,yarn - cotton,
5208000000,80,Heading,brocades - cotton,
5208000000,80,Heading,damasks - cotton,
5208000000,80,Heading,"drill, cotton fabric",
5208000000,80,Heading,fabric (textile) woven - cotton,
5208000000,80,Heading,"poplins, cotton fabric",
5208000000,80,Heading,"sateens, cotton",
5208000000,80,Heading,"ticking, cotton woven fabric",
5209000000,80,Heading,"canvas, cotton",
5209000000,80,Heading,denim,
5209000000,80,Heading,"duck, cotton fabric",
5210000000,80,Heading,"hair, other - clippers, electric",
5212000000,80,Heading,"sateens, cotton",
5300000000,80,Chapter,vegetable textile fibres (other than cotton),
5301000000,80,Heading,"fibres - vegetable, textile - coir, not spun",
5301000000,80,Heading,flax - raw or processed but not spun,
5301000000,80,Heading,rovings - of flax,
5302000000,80,Heading,cannabis sativa (true hemp) not spun,
5302000000,80,Heading,"fibres - vegetable, textile - manilla hemp, not spun",
5302000000,80,Heading,"fibres - vegetable, textile - true hemp",
5302000000,80,Heading,"hemp true - fibres, not spun",
5302000000,80,Heading,hemp true - waste and tow,
5303000000,80,Heading,benares hemp,
